FALTER_20211222_62A097197C	0.875
FALTER_20220518_48A2BFD79B	0.750
FALTER_20220309_B87265F780	0.750
FALTER_20221130_047A3E3939	0.250
FALTER_20220406_B0F9C3BD78	0.125
FALTER_20220810_39F6D9BF1E	0.000
FALTER_20220720_52AB3B83C7	0.000
FALTER_20220309_F7DC749A0D	0.000
FALTER_20211215_73A6B01646	0.000
FALTER_20220316_5CF345D5B2	-0.125
FALTER_20220323_A9D672E0A5	-0.250
FALTER_20221005_AEB2C76D66	-0.500
FALTER_20220921_9BA7D24C9B	-0.500
FALTER_20220914_52562C2A92	-0.625
FALTER_20211215_342F355253	-0.750
