FALTER_20220302_7AB21756FE	0.750
FALTER_20220914_52562C2A92	0.625
FALTER_20221109_153991C14D	0.625
FALTER_20220706_C790704099	0.375
FALTER_20221005_9988547FD8	0.375
FALTER_20220525_04F1FE7FB2	0.250
FALTER_20220119_5B01A8DA71	0.250
FALTER_20221116_43D92DB2B6	0.000
FALTER_20221026_792F2C3031	-0.125
FALTER_20221102_2F75E76A72	-0.125
FALTER_20221130_04B2DA2EA2	-0.250
FALTER_20220803_6CB53C4244	-0.375
FALTER_20221019_C7B0CE1462	-0.500
FALTER_20211222_40076C3AB9	-0.875
FALTER_20211222_FD8F17EAB4	-1.000
